polygon_id,lat,lng,title,color,fill_color,description
key-modern-borders,0,-30,"⚠ MAP KEY — these are MODERN political borders",#9CA3AF,#9CA3AF1A,"All coloured regions on this map are MODERN country borders (post-1945). They do NOT represent historical empires, dynasties (Tang, Ming, Qing), colonial territories (British Raj, Dutch East Indies, Ceylon as distinct from Sri Lanka), or pre-modern geography. Shown to orient students to where tea is produced today."
key-modern-borders,0,30,"⚠ MAP KEY — these are MODERN political borders",#9CA3AF,#9CA3AF1A,""
key-modern-borders,-15,30,"⚠ MAP KEY — these are MODERN political borders",#9CA3AF,#9CA3AF1A,""
key-modern-borders,-15,-30,"⚠ MAP KEY — these are MODERN political borders",#9CA3AF,#9CA3AF1A,""
china-modern,53,80,"China (modern borders) — origin + largest producer",#BA7517,#BA751733,"Modern political border (post-1949). ORIGIN of Camellia sinensis. Lu Yu's 'Cha Jing' (760 CE) defines tea as philosophical practice. Yunnan + Fujian provinces still anchor production; 46% of world supply today."
china-modern,50,130,"China (modern borders) — origin + largest producer",#BA7517,#BA751733,""
china-modern,40,125,"China (modern borders) — origin + largest producer",#BA7517,#BA751733,""
china-modern,22,109,"China (modern borders) — origin + largest producer",#BA7517,#BA751733,""
china-modern,22,100,"China (modern borders) — origin + largest producer",#BA7517,#BA751733,""
china-modern,28,85,"China (modern borders) — origin + largest producer",#BA7517,#BA751733,""
china-modern,35,76,"China (modern borders) — origin + largest producer",#BA7517,#BA751733,""
china-modern,45,74,"China (modern borders) — origin + largest producer",#BA7517,#BA751733,""
japan-modern,45,140,"Japan (modern borders) — cultural elevation of tea",#BA7517,#BA751733,"Modern political border. Chanoyu ('the way of tea'). Sen no Rikyū (1522–1591) codifies wabi-sabi aesthetic. Matcha culture from Buddhist monks. Production today is small but influence is global."
japan-modern,45,145,"Japan (modern borders) — cultural elevation of tea",#BA7517,#BA751733,""
japan-modern,34,140,"Japan (modern borders) — cultural elevation of tea",#BA7517,#BA751733,""
